"","x"
"가게넘조으다",13.4989393511033
"달콤하니",13.49474786874
"따끈함",13.4944559055346
"간장닭갈비는",13.4899298021648
"매운갈비찜",13.4872521682242
"건강해",13.4811077395311
"몇년이지났더라",13.4694371532641
"가족들과해수월드에서",13.4640761371342
"너무예쁘신듯",13.4468653391437
"다만배달시간이너무오래걸렸네요",13.4403255975631
"식사합니다",13.4372438447652
"세종시에서",13.4304448969277
"김밥집만큼",13.4291174572283
"여러분도가보세요",13.4217963679
"가족같이",13.4188183253722
"기다렸습니다",13.4079185454874
"될거같아요",13.4048812808119
"가려고요",13.4019311512543
"경험이었어요",13.39198907751
"냉면과",13.3900893669243
"걸리던데",13.3834418894454
"김치찌게",13.3822645557208
"ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ",13.3768864848973
"도우가",13.3626861666231
"고기도부드럽고여",13.3532703212132
"고기정말맛잇긴하나",13.3532251059986
"간장마늘치킨",13.343856370585
"거리도가까워서더좋은것같음",13.3416433033612
"기분이었다",13.3394618508648
"같아요맛은",13.3263889784526
"고민하다",13.3181717865547
"수완지구에",13.3067688134729
"번창하셔요",13.3039649312718
"여기자주이용하는데",13.302003855538
"공간도",13.2932267642856
"담양에서",13.2735541261364
"고기와",13.2601332866749
"매운맛만",13.2509527738861
"누군지모른다고",13.2494749740868
"거치는",13.247512297358
"더친절해지고짱",13.2448865176657
"부개동치킨하면",13.236790214758
"똑같네요",13.228836505773
"고기국수",13.2283528849859
"같았거든요",13.2267102398627
"개운한거",13.2240066764764
"개선되었으면",13.2173143247108
"나는메생이국밥먹었습니다",13.2110089603902
"고기먹고나서",13.2045114527038
"단언컨데",13.1986279789086
"마약김밥",13.1985115738786
"간지남이심",13.1853873468164
"시키든",13.1802754519983
"가져다주네요",13.1791246301744
"게다가사장님이잘생기고친절하신데",13.1773022531031
"엄청넣늠거",13.1712129363235
"고추장석쇠구이",13.1695235368036
"년당골입니다",13.1654085003676
"다친절하시고",13.1647501088778
"건강검진후",13.1635634314177
"굿입니당",13.1634145911096
"경비아저씨한테무료로",13.1626094888065
"배달되낫요",13.1468791251732
"가격비씨고",13.1455526964645
"갈거임",13.136418754404
"근접성",13.13035509616
"내일도",13.1273027443342
"비오는날파전생각날때도강추",13.1261422400799
"순살돈까스",13.1239616990487
"교촌허니콤보",13.1229440950182
"대만족이네요",13.1210394345207
"북적대서",13.1151964383238
"검색하니",13.1066159466991
"뚝배기도",13.106115760746
"수성구",13.105655963412
"원bbbb",13.1050577425658
"안쓰는데정말",13.1009054887674
"고맙다고인사들었어요",13.0958722772066
"객관적인",13.0907444398406
"맛나염",13.0868671268576
"갔다왔다하다",13.0833548119808
"감탄하고",13.0810632981673
"건강해지는",13.0806173776408
"들렸었는데",13.076724564233
"배달왔다",13.0745808956994
"걱정했는데",13.0712702931777
"그게진짜맛있어요",13.0693741421336
"계속들어가요",13.0676608649792
"갈끔한",13.0655815684589
"배달아저씨를",13.060526278611
"계속생각나네요",13.0572628895006
"맛은이씀",13.0572313229973
"곁들여도",13.0570842986241
"분위기좋고",13.0565318133626
"맛있게매운거먹엇어요",13.0532453890872
"경치좋고",13.0515617425426
"면에서",13.0509538289441
"특모듬",13.0509316408968
"가시오가피를줘요",13.0418993536152
"가격도부담없고",13.0398947176164
"구서점",13.0366426886659
"가치가",13.0358723801643
"만족해요",13.0341192727368
"가지수도",13.0340890709512
"갑bb",13.0336246234662
"강추임다",13.0296444798762
"갈비가",13.0296036294921
"경험은",13.0250842952895
"가격은어떻게되나요",13.0248400984352
"궁금궁금",13.0166460517495
"그자체",13.0153423650978
"멀지만",13.0085214369584
"등산갔다가",13.0076969643148
"가짜집이",12.9997419365624
"매우만족합니다",12.997584710933
"마치광장",12.995373828342
"가게가깔끔하고이쁘구",12.9953651749103
"갈때마다여사님들이먼저인사해주심",12.9938247503515
"polo사탕에",12.9921945956112
"또시켜먹을께요",12.992155095159
"거리뷰가",12.9917289928074
"걸죽하고",12.9909204309433
"끋내준다",12.9885276629124
"공간에서",12.9846496567641
"나네요",12.9808855446221
"막힘요맛도",12.9768304133553
"먹었어도",12.9719657445063
"bar",12.9676992200412
"또갈게용",12.963901407787
"고기맛괜찮음",12.9636261662762
"view",12.9623471478007
"같네요체인점은",12.958660039757
"기계도",12.9586101142183
"tv는",12.950711990716
"가졌었는데",12.9463042714689
"먹으면와아아아아아아아전",12.9428651251691
"꼭먹고싶은데",12.9394037987577
"m정도",12.9325868608844
"ua그리고",12.9301321287332
"담에또가야겠어요",12.9282968824378
"다녀왔지요",12.9253481003394
"같아용",12.9189611419924
"가족같아서",12.9182363324023
"다아시더라구요",12.9153472883891
"건강을",12.9114889497817
"괜찮던데",12.9083921723233
"가겠어요",12.9059550544535
"고맙습니다",12.8926611330088
"뛰어납니다",12.8925113262525
"갔네요",12.8893302989128
"가보는",12.8891373089699
"내외분도",12.8866452282943
"겁나게",12.882919588007
"관리를",12.8781462194236
"기회가되면",12.872507295244
"경치좋은",12.8720452734796
"느낄수있었어요",12.8598268369444
"가족외식하러",12.8582590585562
"귀여운",12.8542295481958
"간장게장은",12.8498737380468
"set",12.8435269876957
"갈비살을",12.8401667169299
"모든메뉴의",12.8271988297375
"g사들고",12.8218465216295
"깔끔했지만",12.8135107557107
"kfc",12.8121226429433
"괜찮았습니다",12.8110575299802
"가족외식으로",12.8096126530244
"곱창도",12.8075613862934
"가격도저렴하구요",12.7971366527398
"갈꺼예요",12.7894792012185
"그랬었는데",12.7859734329458
"가게될것가튼",12.7851532345073
"내생에최고의",12.784663893052
"꾸벅인사하고",12.7844698312805
"너무맛잇구요",12.7798030610408
"착하셔요",12.7789307613294
"가게된다면",12.7784282841356
"기대치",12.7595225138298
"갈리는것같은데",12.7575339749505
"다알려주세요",12.7561499824755
"금요일날",12.7548521648673
"각자의",12.7531510065066
"그러다",12.7525656935971
"날도더운데",12.7520503316711
"경험담입니다",12.7425385231117
"가게랑",12.7370875942084
"맛잇눈디",12.7370071375489
"교통사고를",12.735661622637
"고추장불고기에는",12.7341794985107
"가마솥에",12.7317524585722
"가고싶다가고싶다가고싶다",12.7293299817071
"구워낸",12.7149507032904
"고객응대하는",12.7109954374551
"간장이랑",12.708487362717
"기름지지",12.7078135104377
"고기를잡아와서",12.7069466348285
"막국수만큼은",12.7069070452191
"굴코스",12.7065322875265
"가격까지",12.7045472737205
"간짬뽕",12.702256050951
"골라먹는재미에",12.7019732584081
"갈매기살이",12.701636511036
"고기가퍼석하지않고쫀득쫀득해요",12.7010963907813
"더울때가도좋고추울때가도좋고양도많고배불리먹고왔습니다",12.6988780535527
"나쁘진",12.6981326032234
"건너셔서",12.6966886477216
"기본적인맛에",12.6957826621894
"가게의",12.6835263477652
"고민했는데",12.6820271760567
"다음달에",12.6802634571796
"고기도맛있고",12.6784360524053
"국물맛",12.6711801041422
"맜잇습니다",12.6669521919513
"닭곰국시와",12.6650368708876
"고기추가할수있어서",12.6648771533692
"곱창먹을때마다",12.6486429572108
"김예환",12.6468982882021
"돼지볶음",12.6440001472549
"가벼운",12.6391136458364
"늘려요",12.6366200109575
"가게분위기",12.6292077072823
"고집하더군요",12.6234050144133
"또만족",12.6217499575837
"고갈비랑",12.621227817259
"두루치기가",12.6189801030521
"가본적",12.6179460939614
"똥집이",12.6166884624475
"글들은",12.6083359678648
"감사문구도붙여주시고까다롭게해드렸는데정말다시한번감사드려요",12.6058195263351
"단연코",12.6048838480919
"괜찮더라구요별",12.6009671356765
"가버리기일쑤고",12.6002913102559
"계룡시",12.5947831441552
"내용물이",12.5895758239176
"같으니",12.5895208855352
"가보면서",12.5878896270733
"맘에들었어요",12.5839349634257
"랍스타나와요",12.5822089573754
"고추짜장감칠맛나게",12.5768843296219
"가족들모두",12.5731372039988
"가는곳",12.5722452564995
"고객님들",12.5657275061623
"굿인데",12.5590966162384
"가게서",12.5568375956632
"날씨도",12.5561775941498
"나에게",12.5477383250608
"괜찮네여",12.5425693709212
"과자같이",12.53662926878
"국으로",12.5347439841348
"구이와",12.5297611198439
"도툼함과",12.5293611248288
"개운했어요",12.5272961008336
"갈거예요",12.5255120476194
"고퀄리티이고",12.5197507165913
"고기부페중",12.5193999890561
"그고추를",12.5192831217691
"같아요조식도",12.5183137700246
"가스가",12.5109153541969
"갖다줘서",12.5010206263156
"고쳤죠",12.499120482464
"가보았는데",12.498420421628
"감사합니다사장님완전친절해용",12.4955783766827
"강력추천해요",12.4917481494584
"갈비탕되는",12.4903465030721
"가는집입니다",12.4852073953776
"가게되면",12.4810814619215
"가지고추와",12.4804402348325
"가게안까지",12.4795212720161
"갈비탕을",12.4772708836692
"갈비맛이",12.4768921358441
"가오동사는데",12.4751051761306
"가족여행이라",12.4749140056213
"내려다",12.4726818525323
"가오픈기간",12.4707019050051
"고소한듯",12.4696000676917
"군침시",12.4676023905941
"가격똑같이",12.4640830525353
"가까운곳도잇는데",12.4632798328665
"같던뒈",12.4568130681841
"군산가고",12.4556653941181
"들렸던",12.4553643805008
"양념맛에",12.4553236408559
"굴화에서",12.4547580530968
"국밥인데",12.4533454074439
"구입해봐서",12.4450492068143
"갈치구이랑",12.443996722709
"가보았지만",12.441266586105
"드디어춘천대박집",12.4402578213435
"궁전사우나쪽",12.439103539947
"노력이",12.4386748334157
"국내산쓰더라구요",12.4377512533921
"강릉가는길에",12.430458635063
"끝내주죠",12.4271319577317
"가슴을",12.4268489175068
"곱창부대찌개도",12.420364535408
"ㄷㄷㄷ",12.4193879514851
"공유차원에서",12.4185618188297
"갔었음",12.4182070944583
"계란탕",12.4164123915303
"가셔야죠",12.4136587918821
"갈일있음",12.413129291205
"가족의",12.412647152556
"대박가계",12.412111073708
"갖춰져있구요",12.4066561575937
"갈아입혀",12.4010470928232
"내년부터는",12.397647185268
"갈께용",12.3969102764441
"더더욱",12.3949369804495
"괜찮은곳",12.3921757113859
"댓글남기고감다",12.388630370886
"대통령도왔다가구하여간",12.3876172308047
"가격대비에",12.3819545226609
"공기밥과",12.3809510109973
"또가야겄어요",12.3785111810137
"가까워요",12.3766115166949
"깨끗합니다",12.3745244530479
"가본적있는데",12.3735538789996
"넓으니",12.365609844721
"뒷문도",12.3651474067354
"도데체",12.364045701858
"가족은",12.3615837702134
"다녀갔는데요",12.3596974396828
"감동받았어요",12.3590505850043
"가자고",12.3586052002965
"덥고하니",12.3544703109725
"가볼께요",12.3506737205605
"가득한",12.3444420076455
"갈것같아요",12.3429891332067
"가봤습니다근데",12.3364299873994
"강추드려요",12.3343301831859
"너무싼거같네요",12.3327543783821
"꼭드세요",12.331252481215
"많고스시가아주맛나요",12.3305822427175
"골뱅이무침",12.3298829046618
"강추하는",12.3281684483339
"ㄷㄷ해",12.3266542631557
"놀러갔을때",12.3236393813314
"다송치킨은",12.3143434244767
"단골될게요",12.3138853794135
"넘조아여",12.3134285239672
"꾸준히",12.3048195561569
"라지싸이즈",12.3044729124864
"가게공간이",12.3041128102876
"맜있음",12.3018823892978
"꽃주문이",12.2997098563839
"감동받았습니다",12.2968847783539
"괜찮은편",12.2965203083559
"단가표",12.2941061924406
"더더좋을듯",12.2802845176229
"가봐야",12.2749791164403
"가까이만",12.2743938308295
"감미로운",12.2720888642603
"가는군요",12.2668328953596
"가는집",12.2654976249796
"깔끔한마무리",12.2623912856574
"가라고",12.2566973010286
"넘치게",12.2565033676305
"가격저렴",12.2534415818847
"가선지",12.2533611369377
"가다보면",12.2485310605573
"맛나구",12.2467614099125
"또기회되면",12.2459064209324
"가깝고",12.2445984439027
"단골될거같아요",12.2428282940214
"가경점이",12.2397644296432
"가기고",12.2381531702578
"곳인듯",12.2351772452814
"갓다가",12.2327676433048
"건강한",12.2287511653295
"다음에도또와야겠습니다",12.2257357505364
"넘치도록",12.2254680354041
"많아서좋앗음",12.2249585783802
"가끔보면",12.2229112047313
"가끔가면",12.21977082927
"많은듯",12.2180254199921
"너무맛있어용",12.2148670667557
"가능하면",12.2108427411937
"감사해서",12.1957359103476
"너무친절하세요",12.1938364418138
"갈랍니다",12.1924829463087
"가봤더니",12.1914170364647
"감자튀김아이스크림등",12.1785515501389
"가계를",12.1743526482685
"가끔들려요",12.1684190774657
"가격빼고",12.1608458754222
"가격양서비스",12.1335280315577
"근처여서",12.1227926684633
"갑인거같음",12.1187497355825
"간장샐러드가",12.1096513584064
"갈비괵과",12.1019873571444
"감사했습니다",12.0789199453286
"가고싶지않은곳",12.0767126154294
"놀랬네요",12.0758694254817
"감자튀김",12.0754656367238
"가고싶지만",12.0670715973812
"고로케는",12.0619503535868
"가봣더니",12.0565526006165
"가고싶어도",12.0325208199185
"다거짓말이야",12.023952058029
"넣어주시네요",12.0211477266848
"가곤하는데맛도",12.0109239923423
"가격들이",12.0083412431887
"떡맛과",12.0060016169749
"감지덕지죠",11.9906679027637
"고향족발",11.9858286646584
"가는길에",11.9819833150794
"맛좋음",11.94749771567
"이가게는",11.940739842958
"괜찮은집입니다사장님",11.9309479306623
"국물의",11.9085735399182
"두번째방문해요",11.9032095467089
"강추에요",11.8983058475882
"강추추츄",11.888444533134
"고향국밥과",11.8769664112437
"가고싶은",11.8704281067067
"몽환적이구",11.8626656408028
"가고싶을때",11.8566070873837
"무난히",11.8430911757298
"가고싶은곳입니다",11.8229276422491
"괜찮네요",11.7909858543054
"먹어야겠네요",11.783330819922
"깔끔해야하다고",11.7820726918258
"사장님너무착해여",11.751801158204
"것같아서",11.7511761103406
"갑니당",11.7413431297119
"고소해요",11.7341100120128
"먹고가는곳입니다",11.7305127336269
"가고싶다",11.7298681922501
"고소해서",11.7225348521571
"가볼만한",11.7084940189128
"맛있네여",11.7066233483717
"끝내고",11.6943740054464
"가고싶은곳이예요",11.6893619782908
"가야겠어요",11.6626138665362
"마늘치킨",11.6154241674017
"고기만으로도",11.6136348172027
"가나안번",11.5876984027053
"바뀌었네요",11.586050146133
"가고싶어요",11.5810868475342
"먹어봤음",11.5564798297241
"갔었어요",11.5464295507862
"가는데요",11.5198149613421
"친절하시기도",11.5164375982001
"감자가",11.5078300756784
"갈비밑에쪽이라",11.4712367120107
"그럭저럭이구요",11.4586920986731
"완전최고",11.4574103105827
"죽이네",11.4570595973673
"미역냉국도",11.4548608915262
"물회는",11.4081815686243
"근처올때마다",11.4054530508595
"되던데",11.4026292110073
"대추차랑",11.3947095641303
"것같습니당",11.3555170499591
"냄새안나고",11.3464576997983
"다트치기좋은곳",11.3122849508572
"어디가서",11.2982288087267
"깨끗한거같고",11.2922982805553
"먹고나오는길",11.1728849832393
"감동하고",11.1720408058388
"가좌동",11.1633039998257
"가득히",11.1535532793163
"커피를",11.125366270414
"겠네요",11.084110014296
"후라이드볼케이노소스ㅅㅅㅅㅅㅅㅅㅅ",11.0373152026149
"나인데",10.9937563737415
"먹엇습니다",10.9727382949727
"날거에요",10.9233132897772
"가고시픈데",10.9225476423096
"바삭하고요",10.9056679280671
"나이불문하고",10.8776823395085
"아니어서",10.8624885720451
"깨끗해서인지",10.8495897934224
"계시고",10.8118509259353
"느끼게",10.7705374778845
"가보니깐",10.7576144370221
"굽는거",10.7571580920834
"좋아요",10.6967123849242
"오래된",10.6817273571485
"모잘라",10.6758373065477
"힐링카페",10.65557468859
"빨인듯",10.6537373558555
"감자탕중에",10.6344728122508
"걸리냐",10.6257487279122
"비체펠리스에서",10.6227448438439
"삼계탕이죠",10.5941867982999
"맛있네용",10.5597645777152
"같네요앞으로",10.5503424586255
"개신점이",10.5282893101742
"그러셨다면",10.5277465347212
"맛있음",10.5035475881982
"가야겠음",10.4817012874693
"맛도좋은데",10.4503898483737
"차돌박이",10.4375212328939
"비싼돈주고",10.4362633231291
"그랬더니",10.4249463635095
"매콤하니",10.4072029461337
"기억이있네요",10.3972810990082
"도민으로서",10.3890901418643
"게살볶음밥과",10.3857430127732
"먹었네요전주에",10.350031442109
"깔끔한게",10.3478895958163
"맛있었어요불족발도",10.3252843692392
"대만족",10.3144571920839
"기분좋겠만듭니다",10.291172610878
"가는편인대너무너무",10.2910169342886
"떡볶이집에",10.2825452967683
"근처에서",10.2567338585499
"대박나실거에요",10.2533220735711
"가봐야지",10.2410991002827
"넓은데로",10.2307700007104
"왕대접받는줄",10.2279425294489
"건강보양식으로도",10.1971295443694
"감자튀김도",10.1897358007131
"맛이에요",10.1838286203658
"대박나시길",10.1762642743291
"되어버렸어요",10.1489561999871
"심할정도는",10.1375470524226
"근처라면",10.1342786248419
"잘먹고왔어요",10.1273524710011
"다르니깐",10.1057630114707
"봉덕동에",10.0753932507578
"최고로만족했습니디",10.042371415325
"돼지갈비찜",10.0309003747609
"맛이좋고",10.0287979668924
"남편와",9.98626922390834
"가격도저렴하고",9.98187597055776
"나왔었는데",9.97230891851869
"된장찌게도",9.96379171619984
"부모님도",9.95603885717574
"다르지않고",9.91324428432425
"감안하면",9.88691003559138
"우렁차고",9.88151614146024
"저도맛있게먹었고여",9.87334424896132
"금강의",9.87143052300987
"거의다",9.85514610783651
"가보았습니다",9.80210286926996
"감사했어요",9.79412548985217
"계산서",9.78229305811693
"닭강정집",9.76081268829887
"짱맛짱맛",9.74196480484322
"분리되어",9.73359150353637
"정말맛남니다",9.71419746704252
"먹는다고",9.64699773040292
"고르곤졸라스테이크도",9.64435792676731
"벚꽃축제때",9.64367451858579
"이모짱짱",9.63611140315055
"다른회도",9.63309558771962
"고기랑",9.62201342226282
"사가요",9.62151337693221
"너무좋아요",9.61886004536383
"쫄깃하니",9.61500654125868
"매력적인",9.59897944078846
"맛있더라고요",9.59805634178661
"경쟁업체가",9.58548691936203
"많았다는",9.57816227649954
"그런데사장님이알바를너무다그쳐서",9.5612430890411
"십만원이상",9.55955609226124
"나는듯하여",9.54188608906824
"구이치킨중",9.54002306112182
"넘좋았어요",9.5120535104008
"씀씀이에",9.50070325973854
"가고싶네요",9.49582408557745
"분의기가",9.4730029268086
"거의다먹어봣는데",9.46196964311047
"대꾸를",9.45184691964692
"기름쓰는",9.4424750491579
"괜찮았음",9.43300567009617
"딱좋았네여",9.42573498359486
"비싸면",9.40497776304291
"꼼장어",9.4005588488132
"괜찮은듯",9.39821655190361
"느껴짐",9.38565431671281
"명절때는",9.35784192197496
"사갔는데시골",9.33374747287447
"수세미",9.32083363319614
"그것보다",9.31721541670653
"구성이",9.27571927376201
"걸리지만",9.26901214165699
"괜찮을",9.25630068915152
"이마트터미널점이",9.24980316745676
"미안할정도로",9.22723298517746
"당해봐라",9.21795733360592
"뭔지먹다가",9.12155733750234
"맛있기만",9.11555105010306
"느낀답니다",9.08089555386267
"갖다주길래",9.06675165663816
"넘맛나게",9.05413781210797
"배달엄청",9.04459313481327
"떨어지지",9.04448345765487
"같으시길",9.01875697660042
"바게트샌드위치도",9.01589669867003
"재방문",8.99807670727549
"못하지만",8.99558303153351
"고명으로",8.99156777170306
"여름마다",8.9880172278895
"밥이랑",8.98670885328198
"또래오래",8.98639118555897
"갈비탕",8.9838845141757
"가게되었네요",8.98334437253052
"먹어보세요",8.98250169434829
"그런게",8.97767182251556
"핫치킨피자",8.97657863927936
"계셔서인지",8.97153224983459
"소머리국밥을",8.9693023467704
"부산밀면보다",8.95942815491688
"맛나더라고요",8.92980338802119
"기다려야하고",8.90753369983532
"comduddk",8.89496724189866
"못봤을",8.88130357290649
"먼저나오고",8.86381091134245
"남더라고요",8.85856816520366
"갈거같어요",8.85012216063907
"강추드립니다",8.83899849921578
"배달시켜먹었는데",8.82725594999897
"and",8.8263357716814
"다음기회에",8.82303030027475
"가격정보가",8.81852535712108
"비슷한가",8.8080980861216
"들렸습니다",8.79215678048724
"깔끔해서",8.78759498757494
"완전좋아요",8.76759051434022
"가격이면",8.76111595592316
"났습니다",8.74497722559543
"바삭한치킨",8.73955449215862
"애기들도",8.73500122538537
"가서도",8.73077227668644
"그냥그렇구",8.72482289813266
"다녀왓네요",8.70217227038859
"먹고왔는데",8.70152730582421
"곱창집",8.69288556151903
"맛있다하여",8.68489887190706
"고봉민",8.68137205788806
"끝내줘요",8.66383072013011
"가보싶어요",8.60481309449227
"갑니다",8.59548907799679
"나운동인데",8.59494734089956
"모밀소바",8.57994843911621
"보이질",8.57457848494408
"가보면",8.56687321096726
"너무맛나네요",8.56675253730289
"깔끔해서좋아요",8.53886493607528
"여알바생",8.53758274662097
"고객대비",8.51940415139449
"고구마도",8.51638571686471
"완전맛있어요",8.50591113626794
"많군요",8.4729086435001
"고장났다고",8.4661817105057
"망설였는데",8.45435650318022
"사람몰린다고",8.44483468267529
"칼국수가",8.44427610765607
"일하시는분들",8.43539476365194
"모카라떼",8.43124635353788
"가져다먹고",8.42943072582576
"구워먹으니",8.4277060544401
"돌아와서",8.42323562813854
"박혀있고",8.41468950172578
"맛있어용",8.40455939423093
"야채가",8.36853562708557
"친절해요",8.348251268996
"골라먹기",8.34186084007209
"그런거",8.33558646296293
"사장님들도",8.33079885237722
"송도역으로이전했습니다",8.3195934945305
"알바했던친구",8.31040218991843
"괜춘하구",8.29117124183521
"또먹고싶다",8.27088659425822
"감치는",8.27078824544513
"갈치살이",8.26169798666086
"곳이라",8.25706758700547
"남는게",8.25101978802513
"요근래",8.24718292799661
"반반세트가",8.24539092005838
"선생님",8.22600319796371
"알바생인가",8.22222442430608
"강추여",8.21922325920424
"골라가면서",8.16978134220258
"고소한",8.14904354607272
"먹을만한집입니다",8.12345933924867
"comyeunky",8.03271090538271
"바로잡은거먹었던지",8.01615289327186
"낮아서",7.9979084392093
"드리이브",7.97988863282097
"단골이랍니다",7.96088293032382
"두말할필요없죠",7.94995079833049
"직원불친절하고",7.91587278121084
"그대로이고",7.87340294695974
"갔었는데",7.85024035116445
"극이군요",7.83754643223125
"내다놔도",7.83511557411176
"강민석",7.82156300852612
"국물맛도",7.7547266702908
"한소린가요",7.73614575351644
"반감시키더군요",7.70641745916717
"부담스러웠는데",7.66365104879368
"가격도착해요",7.66272477102885
"느끼는거지만",7.62169296649649
"마음과",7.59168068978326
"교환사이트에서",7.58935666175968
"고기상태가",7.58211615761783
"강추합니다",7.56742189866254
"깨끗한것같아요",7.55557974838433
"넘치세요",7.54443744471859
"낙지볶음",7.52373118482234
"올라가",7.51270333984227
"가격도",7.50349686835731
"결혼식",7.49859076838428
"일주일에",7.4929543418314
"매콤매콤해서",7.46933254646638
"너무나도",7.46647400536984
"좋아하실",7.45616007783873
"사은품도",7.44800228618067
"담근술",7.44187861937722
"파김치장어라는",7.41996421765782
"먹기도",7.37558294582925
"비벼먹는밥까지",7.37419805228015
"굴찜이",7.36205479934823
"괜찮아요",7.35843086794082
"들릴게요",7.35232187212562
"계산하시네요",7.35157505579946
"막창이멉니까",7.34769091576705
"또가고싶어용",7.33611000644895
"칼국수",7.32863282686772
"같이가봤는데",7.27381276869964
"닭강정은",7.22619199219674
"단골될꺼같아요",7.19120056728409
"수육점",7.176423142733
"들어가",7.14938580529006
"녹말이",7.13444482661551
"계산하는데",7.12634201486758
"다른지점보다",7.09876571418489
"강화도",7.09175856174666
"돈줘도안갑니다",7.0762454083719
"계세요",7.06551207461924
"돈으로",7.0312682484206
"맘인듯",7.03114433880813
"불친철",7.0102206807968
"노은동에도",6.99646881241234
"갈일이생겨서",6.99049830477554
